resume_id,job_title,salary,location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value
1541,Senior Data Analyst,110000,"New York, NY",Large,Jr,Freelance,"Google Cloud, Power BI, Python, Azure, AWS",1,3,6
1542,Product Data Analyst,50,"Remote, Huntsville,AL",Large,None,Temporary,",SQL,AWS",0,3,5
1543,Marketing Data Analyst,8090000,"Remote, Huntsville,AL",Medium,Mi,Contract,"SQL , Tableau , Power BI , Python , Excel",2,2,4
1544,"New York, NY",0,Freelance,Product Data Analyst,Jr,"%50,000",1,0,0,
1545,Junior Data Analyst,90000,"New York, NY, Huntsville,AL",Startup,Jr,Part-time,", AWS, Google Cloud",1,1,2
1546,Data Analyst!!!,14000000,"Remote, San Francisco, CA",Huge,Sr,Contract,"Tableau , Python ,  , R",3,4,4
1547,BI Analyst,8090000,"San Francisco, CA",Startup,Mi,Temporary,"Excel, AWS, SQL, Python",2,1,5
1548,Jr. Data Analyst,95000,"Dallas, TX, Huntsville,AL, New York, NY",Unknown,Mi,Part-time,"Azure,",2,0,2
1549,DATA ANALYST,50000,"Houston,TX, San Francisco, CA",Unknown,Jr,Contract,"Excel,Tableau",1,0,4
1550,Data Analyst!!!,95000,"London, UK, Houston,TX",Startup,Jr,Temporary,"Azure , Power BI , Tableau",1,1,5
1551,Junior Data Analyst,0,"Remote, Huntsville,AL, Austin, TX",Large,Jr,Contract,"AWS, R",1,3,4
1552,Data Analyst,110000,"San Francisco, CA, Remote",Large,Sr,Full-time,"Google Cloud,Power BI",3,3,1
1553,"San Francisco, CA",0,500,FT,Data Analyst II,Principal,0,0,0,
1554,BI Analyst,90000,"London, UK, Dallas, TX",Medium,Pr,Part-time,"Excel, Azure",4,2,2
1555,DATA ANALYST,95000,"Austin, TX",Large,Pr,Full-time,"Azure,Google Cloud,SQL,Python",4,3,1
1556,Data Analytics Specialist,120000,"London, UK, New York, NY, Austin, TX",Large,Mi,Contract,"Python, Google Cloud, Azure, SQL, Tableau",2,3,4
1557,Jr. Data Analyst,0,Anywhere,Large,Mi,Full-time,2,3,1,
1558,Product Data Analyst,70000,"San Francisco, CA",Startup,Mi,Part-time,"SQL, Power BI, Python, Google Cloud, Excel",2,1,2
1559,Marketing Data Analyst,70000,"US, London, UK, New York, NY",Startup,Jr,Freelance,"Power BI , Azure , Tableau , AWS , R",1,1,6
1560,Product Data Analyst,65000,Remote,Small,Sr,Temporary,"Google Cloud, AWS, Power BI",3,0,5
1561,Data Analyst II,65000,"US, Anywhere",Small,Mi,Contract,"Google Cloud, , AWS, Azure, SQL",2,0,4
1562,Data Analyst - Remote,95000,"Houston,TX",Huge,Pr,Full-time,", Google Cloud, Tableau, AWS",4,4,1
1563,Junior Data Analyst,90000,"Dallas, TX, US, San Francisco, CA",Unknown,Jr,Regular,"SQL, Tableau, Azure",1,0,3
1564,Product Data Analyst,8090000,"London, UK, Austin, TX, Dallas, TX",Small,Jr,Contract,"R, Google Cloud, Power BI, AWS, Excel",1,0,4
1565,Jr. Data Analyst,110000,"Dallas, TX, London, UK",Large,Sr,Temporary,"Azure , SQL , Power BI , R",3,3,5
1566,DATA ANALYST,8090000,"Anywhere, San Francisco, CA, London, UK",Medium,Mi,Freelance,"Azure, Python",2,2,6
1567,Product Data Analyst,65000,"Huntsville,AL",Unknown,Mi,Regular,"Excel,Google Cloud,SQL,Tableau",2,0,3
1568,Senior Data Analyst,95000,"Anywhere, Austin, TX, Remote",Huge,Pr,Part-time,", Power BI, Google Cloud, Tableau",4,4,2
1569,Data Analytics Specialist,65000,"Huntsville,AL, New York, NY, Remote",Large,Jr,Full-time,"AWS , Power BI , Google Cloud , Excel ,",1,3,1
1570,Data Analyst,0,"Huntsville,AL",Huge,Sr,Freelance,"Excel , Azure , Google Cloud , Python , AWS",3,4,6
1571,Startup,0,110000,Principal,"Power BI, SQL, Tableau, ",Contract,Data Analyst - Remote,0,0,4
1572,BI Analyst,110000,"Austin, TX",Medium,Sr,Regular,"Azure , R , AWS , SQL , Tableau",3,2,3
1573,Jr. Data Analyst,14000000,"Huntsville,AL",Startup,Mi,Contract,"AWS, Python, Tableau",2,1,4
1574,Data Analyst - Remote,14000000,"New York, NY",Small,Jr,Freelance,"SQL, Google Cloud, Azure, Tableau, AWS",1,0,6
1575,Senior Data Analyst,0,"London, UK",Medium,Jr,Part-time,1,2,2,
1576,Product Data Analyst,65000,"US, Remote",Large,Sr,Regular,"Excel, AWS, Tableau, Google Cloud, Azure",3,3,3
1577,DATA ANALYST,0,"Austin, TX",Small,Mi,Contract,"Python, , SQL, Tableau, Azure",2,0,4
1578,Product Data Analyst,70000,"New York, NY",Startup,Jr,Contract,"Excel ,  , SQL , Tableau , Power BI",1,1,4
1579,Data Analytics Specialist,8090000,"Huntsville,AL",Large,Mi,Part-time,"Tableau, , Azure",2,3,2
1580,Marketing Data Analyst,120000,"London, UK, Dallas, TX",Startup,Jr,Regular,"Power BI, , AWS",1,1,3
1581,Data Analyst II,8090000,"London, UK, New York, NY",Unknown,Jr,Regular,"AWS, Power BI",1,0,3
1582,Product Data Analyst,95000,"Austin, TX, US, New York, NY",Startup,Sr,Part-time,", R , Excel , Python , Google Cloud",3,1,2
1583,Junior Data Analyst,95000,"London, UK",Startup,Sr,Full-time,",Power BI,Python",3,1,1
1584,DATA ANALYST,120000,"Remote, Huntsville,AL",Medium,Pr,Part-time,"SQL, AWS",4,2,2
1585,Sr. Data Analyst,120000,"New York, NY, Remote, Houston,TX",Large,Sr,Freelance,"Power BI, Azure, Google Cloud, AWS",3,3,6
1586,Data Analyst,120000,"Austin, TX, Houston,TX, London, UK",Large,Pr,Full-time,"Power BI, Excel",4,3,1
1587,Data Analyst,0,Anywhere,Small,Pr,Regular,"Azure,SQL,R",4,0,3
1588,Data Analyst II,50,"New York, NY, San Francisco, CA, Anywhere",Large,Jr,Contract,"Excel, R, Azure, AWS",1,3,4
1589,Data Analytics Specialist,8090000,Remote,Startup,Mi,Contract,"Azure, , Google Cloud, Power BI, Tableau",2,1,4
1590,DATA ANALYST,65000,"Dallas, TX",Medium,Jr,Contract,1,2,4,
1591,DATA ANALYST,14000000,"Dallas, TX",Medium,Jr,Full-time,"Excel, Python, Tableau",1,2,1
1592,Senior Data Analyst,95000,"Dallas, TX",Huge,Pr,Part-time,4,4,2,
1593,BI Analyst,95000,"Houston,TX, Remote, Huntsville,AL",Startup,Jr,Contract,"Azure,AWS,Python",1,1,4
1594,Sr. Data Analyst,90000,"San Francisco, CA, Austin, TX, Anywhere",Large,Sr,Part-time,", Azure, Google Cloud, Python, Power BI",3,3,2
1595,Junior Data Analyst,70000,"Dallas, TX, Remote",Startup,Jr,Freelance,"Power BI,Excel",1,1,6
1596,Data Analytics Specialist,65000,"Austin, TX",Startup,Pr,Regular,", Python , Google Cloud",4,1,3
1597,Jr. Data Analyst,14000000,"Huntsville,AL",Small,None,Contract,"AWS, SQL",0,0,4
1598,Product Data Analyst,95000,US,Large,Jr,Freelance,"Google Cloud, SQL",1,3,6
1599,Marketing Data Analyst,14000000,"Huntsville,AL, Anywhere",Startup,Sr,Temporary,"Azure,Google Cloud,Power BI",3,1,5
1600,Marketing Data Analyst,90000,"Remote, US, Anywhere",Startup,Mi,Part-time,"Excel ,",2,1,2
1601,BI Analyst,14000000,"London, UK",Small,Mi,Contract,"Google Cloud, R",2,0,4
1602,Junior Data Analyst,0,"Austin, TX, Dallas, TX",Large,Sr,Full-time,"Power BI , Azure , Google Cloud ,  , Python",3,3,1
1603,Data Analyst - Remote,50000,"Anywhere, Austin, TX",Small,Jr,Freelance,"AWS, , Excel, Azure",1,0,6
1604,Marketing Data Analyst,90000,"Huntsville,AL, Austin, TX, Dallas, TX",Startup,Pr,Contract,"R , Excel",4,1,4
1605,W2,0,Startup,"New York, NY, Austin, TX",95000,"Power BI, Excel, SQL, Python",0,0,0,
1606,Sr. Data Analyst,65000,"San Francisco, CA, US",Large,Sr,Part-time,"Power BI, Azure, Tableau, Python",3,3,2
1607,Junior Data Analyst,50,"Houston,TX, Dallas, TX, Huntsville,AL",Medium,Sr,Regular,"Excel , Tableau , Azure , Google Cloud , Power BI",3,2,3
1608,Product Data Analyst,70000,"Austin, TX, Anywhere",Medium,Sr,Contract,"Power BI , R",3,2,4
1609,DATA ANALYST,0,"Anywhere, US",Huge,Jr,Part-time,"AWS,Google Cloud,Python",1,4,2
1610,Data Analytics Specialist,0,"Houston,TX, Anywhere",Startup,Jr,Regular,", Google Cloud",1,1,3
1611,Data Analyst - Remote,0,"London, UK",Large,Jr,Temporary,1,3,5,
1612,Junior Data Analyst,65000,Anywhere,Unknown,Jr,Temporary,"Google Cloud, , Excel, SQL, Power BI",1,0,5
1613,Data Analyst II,95000,"Dallas, TX",Unknown,Jr,Regular,"Python,Azure",1,0,3
1614,Data Analyst,120000,"New York, NY",Unknown,Sr,Temporary,"Tableau, , Excel",3,0,5
1615,Marketing Data Analyst,50000,"Houston,TX",Small,Mi,Contract,2,0,4,
1616,Jr. Data Analyst,95000,"London, UK, Anywhere, Austin, TX",Huge,Sr,Full-time,"Google Cloud,R,Excel",3,4,1
1617,Senior Data Analyst,0,"Austin, TX, London, UK",Huge,Jr,Part-time,"R,Python,Azure,Tableau",1,4,2
1618,Data Analytics Specialist,0,"Anywhere, US",Startup,Sr,Contract,"Power BI, Excel",3,1,4
1619,Data Analytics Specialist,0,"Huntsville,AL, San Francisco, CA, Austin, TX",Huge,Jr,Contract,"Power BI,Python,Azure,Excel",1,4,4
1620,Senior Data Analyst,65000,"San Francisco, CA",Unknown,Pr,Contract,"Excel, AWS, , Google Cloud, Power BI",4,0,4
1621,Jr. Data Analyst,8090000,"Huntsville,AL, Dallas, TX",Huge,None,Temporary,"Excel , Power BI",0,4,5
1622,DATA ANALYST,110000,"Austin, TX",Startup,Jr,Contract,"Google Cloud, Tableau, AWS, R, Azure",1,1,4
1623,Product Data Analyst,65000,"London, UK, Houston,TX",Small,Sr,Contract,"Tableau,Power BI,R",3,0,4
1624,Jr. Data Analyst,0,"Anywhere, London, UK, New York, NY",Medium,Sr,Part-time,"Azure, Google Cloud, Excel, Power BI, Tableau",3,2,2
1625,BI Analyst,65000,"Austin, TX, Huntsville,AL, Remote",Startup,Mi,Contract,"Power BI,Tableau,SQL,AWS,Python",2,1,4
1626,Product Data Analyst,8090000,Anywhere,Large,Mi,Part-time,2,3,2,
1627,Jr. Data Analyst,95000,"London, UK",Large,Jr,Part-time,"Azure, SQL, Power BI, Python",1,3,2
1628,Data Analyst,50,"New York, NY, Dallas, TX, US",Large,Jr,Full-time,"SQL,",1,3,1
1629,Junior Data Analyst,90000,"Anywhere, Dallas, TX, US",Large,Sr,Temporary,"R, Google Cloud, Tableau, Azure, AWS",3,3,5
1630,Data Analyst II,70000,"Huntsville,AL",Startup,Mi,Freelance,"Excel,R,Azure,Power BI",2,1,6
1631,Senior Data Analyst,110000,"Dallas, TX, New York, NY, San Francisco, CA",Large,Sr,Freelance,"SQL , Python , Power BI",3,3,6
1632,DATA ANALYST,0,"Austin, TX",Small,Jr,Contract,"Excel, Google Cloud, Tableau, SQL",1,0,4
1633,Data Analytics Specialist,14000000,"Huntsville,AL, San Francisco, CA",Large,Mi,Temporary,"AWS, Power BI, Python",2,3,5
1634,DATA ANALYST,95000,"Remote, Austin, TX, Dallas, TX",Large,Pr,Contract,", SQL, Azure, R, Google Cloud",4,3,4
1635,Product Data Analyst,70000,"US, Huntsville,AL",Unknown,Mi,Part-time,"Tableau , R , Power BI",2,0,2
1636,Senior Data Analyst,70000,"Houston,TX, Austin, TX, US",Medium,Jr,Part-time,"R, AWS, Azure",1,2,2
1637,Product Data Analyst,65000,"Austin, TX, San Francisco, CA, Houston,TX",Small,Jr,Temporary,"R, Tableau",1,0,5
1638,Product Data Analyst,65000,"Huntsville,AL, London, UK, Dallas, TX",Small,Sr,Freelance,"Excel, Power BI, Google Cloud, R, Python",3,0,6
1639,Data Analyst - Remote,90000,"Remote, Austin, TX",Startup,Mi,Temporary,2,1,5,
1640,Data Analyst,50000,"US, New York, NY, Dallas, TX",Startup,Jr,Part-time,", SQL",1,1,2
1641,Data Analyst,90000,"New York, NY, San Francisco, CA",Large,None,Freelance,"Google Cloud, AWS, Python, Azure",0,3,6
1642,Data Analyst!!!,0,"Austin, TX",Startup,Sr,Full-time,"Tableau, R, Azure, Excel, Google Cloud",3,1,1
1643,Jr. Data Analyst,90000,"Austin, TX, US, Huntsville,AL",Startup,Jr,Full-time,"Python, AWS, Google Cloud",1,1,1
1644,Senior Data Analyst,50,"Dallas, TX",Small,Sr,Contract,"AWS,Google Cloud",3,0,4
1645,Sr. Data Analyst,65000,"Dallas, TX, Huntsville,AL",Unknown,Pr,Part-time,",Tableau,Power BI",4,0,2
1646,Data Analyst!!!,65000,Anywhere,Huge,Pr,Regular,"Power BI,R",4,4,3
1647,Data Analyst - Remote,50,"Houston,TX",Unknown,Mi,Regular,"R,Excel,Google Cloud",2,0,3
1648,W2,0,5+ years,"['Tableau', 'Azure', 'Python']",Anywhere,0,0,0,,
1649,DATA ANALYST,14000000,"Remote, Dallas, TX, Huntsville,AL",Huge,Sr,Temporary,"Power BI , R , Tableau",3,4,5
1650,Data Analyst!!!,120000,"Dallas, TX",Unknown,Jr,Contract,"Excel, Tableau",1,0,4
1651,BI Analyst,70000,US,Huge,Pr,Contract,"Power BI, Google Cloud,",4,4,4
1652,Senior Data Analyst,50000,"Anywhere, San Francisco, CA",Huge,Jr,Full-time,"Google Cloud, Excel, SQL",1,4,1
1653,Data Analyst - Remote,50,"Dallas, TX, San Francisco, CA, US",Large,Jr,Temporary,1,3,5,
1654,Senior Data Analyst,95000,"Austin, TX",Startup,Pr,Full-time,"SQL, Excel, Tableau, AWS, Python",4,1,1
1655,Senior Data Analyst,0,US,Unknown,Sr,Part-time,3,0,2,
1656,Jr. Data Analyst,70000,"London, UK",Startup,Mi,Full-time,"R,Google Cloud,SQL",2,1,1
1657,Data Analyst!!!,95000,"Huntsville,AL",Medium,Jr,Full-time,"Power BI,Excel",1,2,1
1658,Sr. Data Analyst,50,Anywhere,Large,Jr,Regular,"R, AWS, Power BI, SQL",1,3,3
1659,Data Analyst!!!,50,"San Francisco, CA, New York, NY",Startup,None,Part-time,"Python,Excel,R,",0,1,2
1660,Data Analyst - Remote,70000,US,Small,Mi,Contract,2,0,4,
1661,Data Analyst,65000,"Huntsville,AL",Large,Pr,Regular,",Python",4,3,3
1662,Data Analyst II,110000,"San Francisco, CA",Startup,None,Regular,"SQL, R, Tableau, Azure",0,1,3
1663,Sr. Data Analyst,0,"Houston,TX",Startup,Jr,Full-time,", Google Cloud",1,1,1
1664,Sr. Data Analyst,70000,"Austin, TX",Large,Sr,Contract,"R , Google Cloud , Python , Tableau",3,3,4
1665,BI Analyst,14000000,"Houston,TX, US, Anywhere",Startup,Jr,Contract,"Power BI, AWS, Tableau",1,1,4
1666,Data Analyst II,90000,"London, UK, Austin, TX",Large,Jr,Regular,"Excel, Python, R, Google Cloud, Tableau",1,3,3
1667,Data Analyst!!!,70000,"London, UK, Huntsville,AL",Medium,Jr,Part-time,1,2,2,
1668,Sr. Data Analyst,65000,"Remote, London, UK",Startup,Sr,Contract,"AWS, Python, R, SQL, Excel",3,1,4
1669,DATA ANALYST,50000,"Austin, TX, Huntsville,AL, New York, NY",Large,Mi,Full-time,"Azure , R , AWS , Power BI , Tableau",2,3,1
1670,Product Data Analyst,50000,"London, UK, San Francisco, CA",Huge,Mi,Part-time,"AWS , SQL , Azure",2,4,2
1671,Data Analyst,65000,Anywhere,Huge,Mi,Temporary,2,4,5,
1672,Sr. Data Analyst,65000,"Austin, TX, Dallas, TX, New York, NY",Startup,Sr,Regular,3,1,3,
1673,Data Analyst,8090000,"San Francisco, CA, Houston,TX, US",Startup,Jr,Freelance,"Python , SQL , Tableau , Power BI ,",1,1,6
1674,Jr. Data Analyst,70000,"Remote, London, UK, Anywhere",Large,Jr,Regular,"Azure, Tableau",1,3,3
1675,Data Analyst!!!,70000,"Anywhere, Houston,TX, Austin, TX",Startup,Sr,Part-time,"Python, AWS, Tableau, Power BI, Azure",3,1,2
1676,Data Analyst!!!,95000,"Remote, New York, NY, London, UK",Startup,Jr,Temporary,"Python, Azure, R, Tableau",1,1,5
1677,Senior Data Analyst,95000,"London, UK",Large,Jr,Regular,",AWS",1,3,3
1678,Data Analyst - Remote,70000,"London, UK",Large,Sr,Part-time,"AWS, Google Cloud, Excel",3,3,2
1679,Jr. Data Analyst,70000,"Anywhere, Remote, Huntsville,AL",Large,Sr,Contract,"Google Cloud , Excel , SQL",3,3,4
1680,Data Analyst,50000,"Huntsville,AL, San Francisco, CA",Medium,Sr,Freelance,"Google Cloud, Excel, Tableau,",3,2,6
1681,Sr. Data Analyst,65000,"Austin, TX, Anywhere",Startup,Jr,Freelance,"Azure, Tableau, SQL, Power BI, Python",1,1,6
1682,Data Analyst II,0,"San Francisco, CA, Austin, TX, US",Unknown,Mi,Temporary,"Python,Power BI,R,Excel",2,0,5
1683,Data Analyst,65000,"Remote, Dallas, TX, New York, NY",Medium,Pr,Contract,"Power BI, AWS",4,2,4
1684,Sr. Data Analyst,8090000,Anywhere,Large,Jr,Contract,1,3,4,
1685,Marketing Data Analyst,14000000,US,Large,Mi,Full-time,"Google Cloud,R,Python,AWS,Power BI",2,3,1
1686,Junior Data Analyst,50,"Houston,TX, Anywhere, Dallas, TX",Startup,Jr,Part-time,"AWS, Power BI",1,1,2
1687,BI Analyst,0,"San Francisco, CA, Anywhere",Huge,Jr,Contract,"AWS, Tableau, Power BI, Python",1,4,4
1688,DATA ANALYST,65000,"Houston,TX, Remote, Huntsville,AL",Startup,Jr,Part-time,"Tableau, Excel, SQL, R, Google Cloud",1,1,2
1689,Marketing Data Analyst,65000,"Dallas, TX",Small,Jr,Contract,"AWS , R , Tableau , Python",1,0,4
1690,DATA ANALYST,0,"San Francisco, CA, Huntsville,AL, Austin, TX",Large,Pr,Full-time,"SQL, Tableau, Python",4,3,1
1691,Data Analytics Specialist,0,"New York, NY, Dallas, TX, London, UK",Unknown,Mi,Freelance,", Excel",2,0,6
1692,Data Analytics Specialist,14000000,"US, Remote",Huge,None,Temporary,"Excel, SQL, Python, Google Cloud,",0,4,5
1693,Data Analyst!!!,120000,"US, Anywhere, San Francisco, CA",Small,Sr,Contract,"R, , SQL, Azure",3,0,4
1694,Jr. Data Analyst,70000,"Dallas, TX, Houston,TX, Anywhere",Large,Mi,Full-time,"Azure , SQL",2,3,1
1695,BI Analyst,50,"London, UK",Unknown,Sr,Full-time,", Google Cloud, AWS",3,0,1
1696,Data Analyst - Remote,0,Principal,FT,"['Excel', 'Power BI', 'AWS', 'SQL', 'Tableau']",10000,0,0,0,
1697,DATA ANALYST,0,"San Francisco, CA, London, UK, Austin, TX",Small,Jr,Freelance,"Tableau, Azure, , AWS",1,0,6
1698,Data Analytics Specialist,120000,"Austin, TX, Houston,TX, Huntsville,AL",Small,Sr,Regular,3,0,3,
1699,BI Analyst,95000,Remote,Unknown,Mi,Regular,"R,Excel,Power BI",2,0,3
1700,Senior Data Analyst,110000,"San Francisco, CA, US",Large,Jr,Freelance,"Power BI, Python, Google Cloud, , AWS",1,3,6
1701,Data Analyst - Remote,0,"San Francisco, CA",Large,Pr,Freelance,"AWS, Excel, Google Cloud, R, Python",4,3,6
1702,Data Analyst,65000,"London, UK",Unknown,Sr,Freelance,"Excel,R,Python,Tableau",3,0,6
1703,Marketing Data Analyst,0,"Huntsville,AL, Remote, San Francisco, CA",Large,Jr,Regular,"Excel, Tableau, SQL",1,3,3
1704,Data Analyst!!!,65000,"London, UK, Dallas, TX, Huntsville,AL",Large,Jr,Part-time,"R, AWS",1,3,2
1705,Product Data Analyst,65000,"Huntsville,AL, New York, NY",Startup,Sr,Temporary,"Excel, R",3,1,5
1706,BI Analyst,0,"New York, NY, Houston,TX",Large,Mi,Part-time,"Power BI,Python",2,3,2
1707,Data Analyst II,65000,"Austin, TX",Startup,Jr,Freelance,"R, Python",1,1,6
1708,Data Analytics Specialist,95000,"London, UK, Huntsville,AL",Large,Sr,Part-time,3,3,2,
1709,Product Data Analyst,50000,"Dallas, TX, Houston,TX, Remote",Large,Jr,Contract,"Excel, Tableau",1,3,4
1710,Data Analyst,90000,"Austin, TX",Small,Jr,Temporary,"Power BI, Google Cloud, SQL,",1,0,5
1711,Data Analyst,14000000,"Houston,TX",Startup,Sr,Freelance,"R, Excel",3,1,6
1712,Data Analytics Specialist,0,"London, UK, Dallas, TX",Startup,Sr,Contract,"Power BI, , Excel, SQL",3,1,4
1713,Junior Data Analyst,95000,"Remote, Anywhere",Unknown,Jr,Full-time,"Power BI,Azure,AWS",1,0,1
1714,Junior Data Analyst,70000,"Anywhere, Dallas, TX, US",Large,Jr,Full-time,"Tableau, Google Cloud, Python, Excel, AWS",1,3,1
1715,Product Data Analyst,95000,"New York, NY",Large,Jr,Temporary,"Azure, SQL",1,3,5
1716,DATA ANALYST,0,"London, UK, US, San Francisco, CA",Large,Jr,Full-time,"Power BI,Python",1,3,1
1717,Data Analytics Specialist,65000,"Huntsville,AL, Anywhere",Startup,Jr,Full-time,"SQL , AWS , Python ,  , Excel",1,1,1
1718,Marketing Data Analyst,8090000,"Remote, Anywhere, US",Small,Sr,Full-time,"Python, Excel",3,0,1
1719,Data Analytics Specialist,14000000,"Austin, TX, New York, NY, London, UK",Medium,Jr,Temporary,"Power BI,Google Cloud,AWS",1,2,5
1720,DATA ANALYST,14000000,Remote,Large,Jr,Contract,"Python, SQL, Tableau, Excel",1,3,4
1721,DATA ANALYST,90000,"Remote, New York, NY, Dallas, TX",Small,Pr,Part-time,"Azure, Python",4,0,2
1722,Jr. Data Analyst,65000,"Austin, TX, US",Huge,Sr,Part-time,"Power BI,SQL",3,4,2
1723,Data Analyst - Remote,0,"Dallas, TX, New York, NY, Austin, TX",Huge,Jr,Part-time,"Excel , R , Python",1,4,2
1724,Sr. Data Analyst,50000,"Austin, TX, Anywhere",Unknown,Jr,Regular,"Power BI, Google Cloud, SQL,",1,0,3
1725,DATA ANALYST,95000,"Austin, TX, Huntsville,AL",Unknown,Sr,Part-time,"SQL,AWS,Google Cloud,",3,0,2
1726,Sr. Data Analyst,50,"Houston,TX",Unknown,Sr,Part-time,"Python, SQL, Tableau",3,0,2
1727,Data Analyst II,0,"US, Huntsville,AL, Remote",Large,Pr,Contract,"Power BI, R, Google Cloud, Python, AWS",4,3,4
1728,Data Analyst - Remote,70000,"Houston,TX, Austin, TX, San Francisco, CA",Startup,Sr,Temporary,"SQL, Google Cloud, Power BI,",3,1,5
1729,Product Data Analyst,70000,"London, UK",Startup,Mi,Part-time,"Power BI, , Google Cloud, SQL, Azure",2,1,2
1730,Data Analyst - Remote,0,"New York, NY, US, Anywhere",Medium,Jr,Full-time,"AWS,Power BI,Python",1,2,1
1731,BI Analyst,120000,"Dallas, TX, Huntsville,AL, Anywhere",Large,Mi,Contract,"Python, SQL, AWS, Azure",2,3,4
1732,Marketing Data Analyst,95000,"Anywhere, US, Dallas, TX",Unknown,None,Contract,"R, Tableau, Python, , AWS",0,0,4
1733,Jr. Data Analyst,95000,Remote,Medium,Jr,Part-time,"Tableau,Python,SQL,Google Cloud,AWS",1,2,2
1734,Junior Data Analyst,65000,"Remote, New York, NY, London, UK",Large,Jr,Full-time,"AWS, Python, Excel, Google Cloud",1,3,1
1735,Data Analyst - Remote,70000,"Huntsville,AL, San Francisco, CA, Dallas, TX",Large,Jr,Part-time,"SQL,Power BI,Tableau",1,3,2
1736,BI Analyst,0,"Austin, TX, Dallas, TX",Unknown,Sr,Full-time,"Azure,AWS,Power BI,Google Cloud",3,0,1
1737,Data Analyst II,110000,"San Francisco, CA",Small,Jr,Temporary,"AWS, Python, SQL",1,0,5
1738,Data Analytics Specialist,50000,"Anywhere, Dallas, TX",Huge,Sr,Regular,"SQL, Python, Google Cloud, Tableau, Azure",3,4,3
1739,BI Analyst,50,"San Francisco, CA",Medium,Jr,Full-time,", Tableau, Azure, AWS",1,2,1
1740,Data Analyst - Remote,50000,"London, UK, Austin, TX, Dallas, TX",Startup,Pr,Freelance,"Google Cloud,Python",4,1,6
1741,Junior Data Analyst,0,"Austin, TX, Remote, New York, NY",Huge,Jr,Temporary,"SQL, Power BI",1,4,5
1742,DATA ANALYST,8090000,Remote,Startup,Pr,Full-time,"Power BI, , Python, AWS",4,1,1
1743,Data Analyst!!!,0,"Anywhere, US",Large,Mi,Temporary,"Power BI , Tableau , Azure , Python , R",2,3,5
1744,Marketing Data Analyst,50,"Huntsville,AL, Dallas, TX, Austin, TX",Startup,Jr,Full-time,"R, , Excel, Python, Power BI",1,1,1
1745,DATA ANALYST,65000,"San Francisco, CA, Anywhere, Austin, TX",Huge,Sr,Contract,"Tableau, R,",3,4,4
1746,Product Data Analyst,0,"Anywhere, London, UK",Startup,Sr,Regular,", Excel , AWS , R",3,1,3
1747,Product Data Analyst,0,"San Francisco, CA",Startup,Sr,Part-time,"Python, Google Cloud, Azure, , SQL",3,1,2
1748,Data Analyst!!!,120000,"San Francisco, CA",Startup,Jr,Temporary,"AWS , Excel , Power BI , Google Cloud",1,1,5
1749,BI Analyst,95000,Anywhere,Small,Jr,Regular,"Azure,R,AWS",1,0,3
1750,Marketing Data Analyst,90000,"Houston,TX, Remote, New York, NY",Huge,Sr,Part-time,"Google Cloud, AWS,",3,4,2
1751,Senior Data Analyst,110000,"Huntsville,AL, Anywhere, US",Huge,Sr,Part-time,"Power BI , Tableau , Python",3,4,2
1752,Junior Data Analyst,95000,"San Francisco, CA, Dallas, TX, Austin, TX",Large,Jr,Contract,"AWS, SQL",1,3,4
1753,Data Analytics Specialist,65000,"Austin, TX, US",Medium,Sr,Contract,"Tableau, R, Google Cloud, Power BI, Python",3,2,4
