job_title,salary,location,remote_location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value,job_title_value,latitude,longitude,col_index,cost_tier
Senior Data Analyst,95000,"Philadelphia, PA",Temporarily Remote,Large,Sr,Part-time,"Google Cloud,SQL,R,Excel",3,3,5,6,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,14000000,"Salt Lake City, UT",1,Large,Mi,Full-time,"R, Tableau",2,3,6,1,40.75962,-111.886797,65.7,65.7
Data Analyst,14000000,"Nashville, TN",Partial,Startup,Sr,Contract,"Azure,Google Cloud,SQL",3,1,3,4,36.162277,-86.774298,74.0,74.0
Senior Data Analyst,120000,"Louisville, KY",Yes,Unknown,Sr,Full-time,"SQL, Excel, R, Power BI",3,0,6,6,38.254238,-85.759407,70.0,70.0
Junior Data Analyst,95000,"San Francisco, CA",No,Large,Jr,Contract,"SQL,Power BI,",1,3,3,1,37.787936,-122.40752,94.0,94.0
Data Analyst,50000,"Philadelphia, PA",Partial,Unknown,Jr,Contract,"AWS, Google Cloud, R, Excel",1,0,3,4,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,70000,"Detroit, MI",No,Medium,Mi,Full-time,"Tableau, AWS, Python",2,2,6,1,42.331551,-83.04664,68.1,68.1
Data Analyst II,110000,"Louisville, KY",Yes,Huge,Sr,Contract,"Tableau, Power BI, AWS",3,4,3,5,38.254238,-85.759407,70.0,70.0
Marketing Data Analyst,90000,"Fort Collins, CO",Hybrid,Startup,Jr,Part-time,"SQL,Python,Tableau",1,1,5,3,40.587178,-105.077011,66.1,66.1
Data Analyst,70000,"Jackson, MS",Hybrid,Startup,Mi,Part-time,"Azure, Python, AWS, , Tableau",2,1,5,4,32.299869,-90.183041,68.0,68.0
Junior Data Analyst,65000,"Orlando, FL",Hybrid,Startup,Jr,Regular,,1,1,4,1,28.542122,-81.379045,72.2,72.2
Data Analyst II,120000,"Atlanta, GA",Temporarily Remote,Small,Jr,Full-time,"Google Cloud, AWS, , Python",1,0,6,5,33.754466,-84.389815,76.8,76.8
Data Analyst,110000,"Austin, TX",True,Medium,Sr,Full-time,"Power BI, Python",3,2,6,4,30.271129,-97.7437,71.1,71.1
Product Data Analyst,70000,"Fargo, ND",Temporarily Remote,Startup,Jr,Full-time,,1,1,6,3,46.877229,-96.789821,58.0,58.0
Data Analyst,14000000,"Columbus, OH",No,Startup,Mi,Full-time,"Python, Excel, Tableau, Google Cloud",2,1,6,4,39.96226,-83.000707,73.5,73.5
Marketing Data Analyst,70000,"Fort Collins, CO",0,Huge,Sr,Full-time,", Python",3,4,6,3,40.587178,-105.077011,66.1,66.1
Data Analyst,110000,"Albuquerque, NM",Partial,Medium,Jr,Part-time,"Power BI, R, AWS,",1,2,5,4,35.084103,-106.650985,63.4,63.4
Data Analyst,110000,"Jackson, MS",False,Startup,Jr,Contract,"AWS, Python, Excel, Tableau",1,1,3,4,32.299869,-90.183041,68.0,68.0
Data Analytics Specialist,95000,"Albuquerque, NM",True,Large,Mi,Contract,"Excel , AWS",2,3,3,2,35.084103,-106.650985,63.4,63.4
Data Analyst II,70000,"San Francisco, CA",True,Large,Mi,Freelance,"SQL, R, Azure",2,3,1,5,37.787936,-122.40752,94.0,94.0
Data Analyst,8090000,"New Orleans, LA",0,Startup,Sr,Part-time,"Power BI,SQL,Excel,R,Python",3,1,5,4,29.956142,-90.073393,77.8,77.8
Data Analyst,70000,"Phoenix, AZ",Hybrid,Startup,Jr,Part-time,"AWS , Python , Power BI , Excel",1,1,5,4,33.448437,-112.074141,76.1,76.1
Senior Data Analyst,8090000,"Las Vegas, NV",True,Large,Pr,Part-time,"Tableau, , SQL, Excel, R",4,3,5,6,36.167426,-115.148413,71.3,71.3
Data Analyst,70000,"Indianapolis, IN",False,Unknown,None,Part-time,"Power BI , Excel",0,0,5,4,39.768333,-86.15835,69.7,69.7
Data Analyst,90000,"Louisville, KY",False,Huge,Mi,Full-time,"Azure , Tableau , Python , Power BI",2,4,6,4,38.254238,-85.759407,70.0,70.0
Junior Data Analyst,120000,"Santa Fe, NM",Partial,Startup,Jr,Part-time,"AWS, Power BI, Google Cloud",1,1,5,1,35.68761,-105.938456,67.0,67.0
Product Data Analyst,65000,"Fort Collins, CO",False,Large,Sr,Part-time,"SQL, , Power BI",3,3,5,3,40.587178,-105.077011,66.1,66.1
Senior Data Analyst,65000,"Oklahoma City, OK",Partial,Large,Pr,Contract,"AWS,Tableau,Python",4,3,3,6,35.472989,-97.517054,70.0,70.0
Data Analyst,8090000,"Las Vegas, NV",No,Large,Mi,Temporary,", Python , Excel",2,3,2,4,36.167426,-115.148413,71.3,71.3
Data Analyst II,65000,"Indianapolis, IN",1,Unknown,Sr,Part-time,"Power BI, Python, SQL",3,0,5,5,39.768333,-86.15835,69.7,69.7
Marketing Data Analyst,50000,"Atlanta, GA",Hybrid,Small,Mi,Full-time,"Google Cloud, AWS",2,0,6,3,33.754466,-84.389815,76.8,76.8
Data Analyst,120000,"Houston, TX",Partial,Small,Mi,Full-time,"Google Cloud, Azure, Power BI, AWS",2,0,6,4,29.758938,-95.367697,64.9,64.9
Product Data Analyst,90000,"Orlando, FL",Partial,Startup,Mi,Freelance,", SQL, R, Python, AWS",2,1,1,3,28.542122,-81.379045,72.2,72.2
Product Data Analyst,14000000,"San Francisco, CA",0,Medium,Jr,Freelance,"R, AWS, , Power BI, Google Cloud",1,2,1,3,37.787936,-122.40752,94.0,94.0
Senior Data Analyst,95000,"Detroit, MI",Temporarily Remote,Large,Jr,Part-time,"SQL, AWS",1,3,5,6,42.331551,-83.04664,68.1,68.1
Product Data Analyst,95000,"Chicago, IL",0,Medium,Jr,Freelance,"AWS,Tableau,Python,Azure",1,2,1,3,41.875562,-87.624421,75.5,75.5
Data Analyst,90000,"Louisville, KY",Hybrid,Large,Jr,Freelance,"R ,  , Google Cloud , AWS , Python",1,3,1,4,38.254238,-85.759407,70.0,70.0
Product Data Analyst,70000,"San Francisco, CA",Yes,Large,Jr,Freelance,"Azure,SQL,AWS",1,3,1,3,37.787936,-122.40752,94.0,94.0
Data Analyst,8090000,"Detroit, MI",0,Startup,Jr,Full-time,"Python , Tableau",1,1,6,4,42.331551,-83.04664,68.1,68.1
Data Analyst II,110000,"Indianapolis, IN",0,Large,Jr,Part-time,"Google Cloud, R, Tableau, AWS, Azure",1,3,5,5,39.768333,-86.15835,69.7,69.7
Data Analytics Specialist,95000,"Chicago, IL",False,Startup,Jr,Full-time,"Power BI , SQL , Azure , Excel",1,1,6,2,41.875562,-87.624421,75.5,75.5
Data Analyst,65000,"Las Vegas, NV",Temporarily Remote,Large,Sr,Full-time,"Excel,R,Power BI,Google Cloud",3,3,6,4,36.167426,-115.148413,71.3,71.3
Data Analyst,120000,"Columbus, OH",Hybrid,Large,Sr,Contract,"Tableau,Azure,Python,Google Cloud,",3,3,3,4,39.96226,-83.000707,73.5,73.5
Junior Data Analyst,70000,"New York, NY",Temporarily Remote,Small,Jr,Part-time,"Excel, R, Azure",1,0,5,1,40.712728,-74.006015,100.0,100.0
Marketing Data Analyst,65000,"Salt Lake City, UT",Hybrid,Unknown,Jr,Part-time,"R , Azure , Python",1,0,5,3,40.75962,-111.886797,65.7,65.7
Senior Data Analyst,70000,"Austin, TX",False,Startup,Sr,Full-time,"Google Cloud , AWS , Excel , SQL",3,1,6,6,30.271129,-97.7437,71.1,71.1
Data Analyst II,110000,"Nashville, TN",Partial,Startup,None,Contract,"Azure, Power BI, R",0,1,3,5,36.162277,-86.774298,74.0,74.0
Junior Data Analyst,95000,"New Orleans, LA",False,Large,Jr,Part-time,", Tableau",1,3,5,1,29.956142,-90.073393,77.8,77.8
Marketing Data Analyst,120000,"Detroit, MI",Partial,Startup,Mi,Part-time,"Azure , R , SQL ,  , Power BI",2,1,5,3,42.331551,-83.04664,68.1,68.1
Senior Data Analyst,14000000,"Norfolk, VA",0,Large,Jr,Part-time,"Google Cloud ,",1,3,5,6,36.84937,-76.289954,,2.0
Senior Data Analyst,95000,"Chicago, IL",Temporarily Remote,Small,Sr,Regular,"AWS,",3,0,4,6,41.875562,-87.624421,75.5,75.5
Senior Data Analyst,95000,"Columbus, OH",Partial,Unknown,Jr,Full-time,", Google Cloud, Tableau",1,0,6,6,39.96226,-83.000707,73.5,73.5
Data Analyst,65000,"Huntsville, AL",No,Large,Pr,Regular,"Python, Google Cloud, Tableau",4,3,4,4,34.729847,-86.585901,60.5,60.5
BI Analyst,110000,"New York, NY",1,Startup,Mi,Part-time,,2,1,5,3,40.712728,-74.006015,100.0,100.0
Junior Data Analyst,14000000,"Nashville, TN",Hybrid,Large,Jr,Contract,"Excel, , Azure, R",1,3,3,1,36.162277,-86.774298,74.0,74.0
BI Analyst,70000,"Louisville, KY",Partial,Unknown,Mi,Freelance,"SQL,AWS,Tableau",2,0,1,3,38.254238,-85.759407,70.0,70.0
Data Analyst II,14000000,"Indianapolis, IN",Hybrid,Medium,Jr,Full-time,"Excel, SQL, , R",1,2,6,5,39.768333,-86.15835,69.7,69.7
Data Analyst II,70000,"San Francisco, CA",Yes,Startup,Sr,Freelance,"Azure, AWS",3,1,1,5,37.787936,-122.40752,94.0,94.0
Data Analyst,90000,"Norfolk, VA",Temporarily Remote,Large,Jr,Part-time,"Tableau, Google Cloud",1,3,5,4,36.84937,-76.289954,,2.0
Data Analyst II,65000,"Albuquerque, NM",1,Large,Sr,Part-time,"Power BI , R , Python",3,3,5,5,35.084103,-106.650985,63.4,63.4
Data Analyst,65000,"Nashville, TN",0,Startup,Sr,Part-time,"Tableau, Google Cloud, AWS",3,1,5,4,36.162277,-86.774298,74.0,74.0
Data Analyst,50000,"Chicago, IL",0,Small,Mi,Full-time,", Excel, Azure, Power BI, Google Cloud",2,0,6,4,41.875562,-87.624421,75.5,75.5
Data Analytics Specialist,65000,"Atlanta, GA",1,Large,Pr,Regular,"Python, , Tableau, Power BI",4,3,4,2,33.754466,-84.389815,76.8,76.8
Data Analyst,90000,"San Francisco, CA",0,Startup,Mi,Temporary,"Power BI , Excel ,",2,1,2,4,37.787936,-122.40752,94.0,94.0
Senior Data Analyst,95000,"Santa Fe, NM",Partial,Small,Jr,Contract,"AWS,",1,0,3,6,35.68761,-105.938456,67.0,67.0
Data Analyst,120000,"Phoenix, AZ",False,Huge,Pr,Contract,"AWS,Tableau,Azure,",4,4,3,4,33.448437,-112.074141,76.1,76.1
Senior Data Analyst,110000,"Indianapolis, IN",No,Startup,Jr,Freelance,"Tableau, Power BI,",1,1,1,6,39.768333,-86.15835,69.7,69.7
Marketing Data Analyst,8090000,"Salt Lake City, UT",Yes,Unknown,Sr,Contract,"Azure,Excel,AWS",3,0,3,3,40.75962,-111.886797,65.7,65.7
Product Data Analyst,50000,"Norfolk, VA",No,Medium,Jr,Full-time,"SQL,Google Cloud,Power BI,Python",1,2,6,3,36.84937,-76.289954,,2.0
Junior Data Analyst,90000,"Austin, TX",0,Small,Mi,Freelance,,2,0,1,1,30.271129,-97.7437,71.1,71.1
Data Analyst,14000000,"Jackson, MS",Hybrid,Large,Jr,Full-time,"Azure, , R",1,3,6,4,32.299869,-90.183041,68.0,68.0
BI Analyst,8090000,"Nashville, TN",True,Startup,Jr,Temporary,"SQL, Tableau, AWS, Google Cloud, Power BI",1,1,2,3,36.162277,-86.774298,74.0,74.0
Junior Data Analyst,95000,"San Francisco, CA",0,Huge,None,Regular,"Google Cloud, AWS",0,4,4,1,37.787936,-122.40752,94.0,94.0
Data Analyst,50000,"Salt Lake City, UT",False,Unknown,Jr,Freelance,"SQL, , R",1,0,1,4,40.75962,-111.886797,65.7,65.7
Data Analyst,95000,"Houston, TX",1,Huge,Mi,Temporary,"Tableau,Power BI,Azure,R,AWS",2,4,2,4,29.758938,-95.367697,64.9,64.9
Data Analyst,110000,"Dallas, TX",Partial,Large,Sr,Contract,"AWS, SQL",3,3,3,4,32.776272,-96.796856,75.0,75.0
Data Analyst II,14000000,"New Orleans, LA",1,Startup,Sr,Temporary,"Python,SQL",3,1,2,5,29.956142,-90.073393,77.8,77.8
BI Analyst,90000,"Jackson, MS",Yes,Unknown,None,Contract,"Python, R, AWS, Tableau, Excel",0,0,3,3,32.299869,-90.183041,68.0,68.0
Data Analyst,95000,"Atlanta, GA",0,Unknown,None,Temporary,"Python, Azure, AWS, SQL",0,0,2,4,33.754466,-84.389815,76.8,76.8
Data Analytics Specialist,120000,"Denver, CO",0,Startup,Mi,Freelance,"Power BI, Excel, Tableau, Azure",2,1,1,2,39.739236,-104.984862,78.7,78.7
Product Data Analyst,70000,"Louisville, KY",True,Unknown,Mi,Part-time,,2,0,5,3,38.254238,-85.759407,70.0,70.0
Marketing Data Analyst,70000,"Huntsville, AL",Partial,Large,Mi,Contract,"AWS, Tableau, Google Cloud, Excel,",2,3,3,3,34.729847,-86.585901,60.5,60.5
Product Data Analyst,65000,"Las Vegas, NV",Yes,Medium,Jr,Contract,"Excel , Azure , AWS , SQL",1,2,3,3,36.167426,-115.148413,71.3,71.3
Data Analyst II,65000,"Fort Collins, CO",1,Large,Sr,Contract,"R,Google Cloud,Python",3,3,3,5,40.587178,-105.077011,66.1,66.1
Data Analyst,95000,"Oklahoma City, OK",Yes,Startup,Sr,Full-time,"SQL , Tableau , R , AWS",3,1,6,4,35.472989,-97.517054,70.0,70.0
Junior Data Analyst,90000,"Las Vegas, NV",Hybrid,Startup,Sr,Full-time,"AWS, Power BI, Python",3,1,6,1,36.167426,-115.148413,71.3,71.3
Product Data Analyst,8090000,"Norfolk, VA",False,Large,Sr,Temporary,",Tableau,AWS,Google Cloud",3,3,2,3,36.84937,-76.289954,,2.0
Junior Data Analyst,110000,"Nashville, TN",Partial,Huge,None,Part-time,"R, Azure,",0,4,5,1,36.162277,-86.774298,74.0,74.0
Data Analyst,8090000,"Albuquerque, NM",Hybrid,Large,Pr,Contract,"Python , Excel",4,3,3,4,35.084103,-106.650985,63.4,63.4
Product Data Analyst,65000,"Las Vegas, NV",False,Startup,Jr,Full-time,"Python,Tableau,SQL,AWS",1,1,6,3,36.167426,-115.148413,71.3,71.3
Senior Data Analyst,95000,"San Francisco, CA",True,Small,Mi,Regular,"Excel, Google Cloud, Azure,",2,0,4,6,37.787936,-122.40752,94.0,94.0
Data Analytics Specialist,65000,"Phoenix, AZ",Hybrid,Unknown,Jr,Full-time,"AWS, R,",1,0,6,2,33.448437,-112.074141,76.1,76.1
Data Analyst,110000,"Philadelphia, PA",No,Unknown,Pr,Contract,"Tableau ,  , Python , Power BI , SQL",4,0,3,4,39.952724,-75.163526,81.0,81.0
BI Analyst,110000,"Orlando, FL",No,Medium,Jr,Temporary,"Google Cloud , AWS , Python , Tableau",1,2,2,3,28.542122,-81.379045,72.2,72.2
Junior Data Analyst,14000000,"Salt Lake City, UT",0,Small,None,Full-time,"Tableau, Python, Google Cloud, Excel, AWS",0,0,6,1,40.75962,-111.886797,65.7,65.7
Data Analyst,14000000,"Orlando, FL",0,Startup,Sr,Contract,"AWS,Excel,",3,1,3,4,28.542122,-81.379045,72.2,72.2
Product Data Analyst,65000,"Orlando, FL",Temporarily Remote,Large,Sr,Part-time,",Power BI,Azure,R",3,3,5,3,28.542122,-81.379045,72.2,72.2
Product Data Analyst,70000,"Salt Lake City, UT",0,Huge,Sr,Contract,"Tableau, Google Cloud",3,4,3,3,40.75962,-111.886797,65.7,65.7
Data Analytics Specialist,8090000,"Santa Fe, NM",Hybrid,Startup,Jr,Full-time,"SQL, Power BI, Excel,",1,1,6,2,35.68761,-105.938456,67.0,67.0
Marketing Data Analyst,120000,"Fargo, ND",0,Small,Jr,Temporary,", Google Cloud, R, Python",1,0,2,3,46.877229,-96.789821,58.0,58.0
Data Analyst II,8090000,"Orlando, FL",False,Unknown,Jr,Temporary,"Tableau, , SQL, Power BI, AWS",1,0,2,5,28.542122,-81.379045,72.2,72.2
Product Data Analyst,95000,"Albuquerque, NM",False,Startup,Sr,Full-time,", Power BI",3,1,6,3,35.084103,-106.650985,63.4,63.4
Junior Data Analyst,95000,"Louisville, KY",Temporarily Remote,Small,Mi,Part-time,"R,Azure,Excel,Python,",2,0,5,1,38.254238,-85.759407,70.0,70.0
Data Analyst,120000,"Houston, TX",Temporarily Remote,Startup,Sr,Contract,"AWS,R,Tableau,Excel",3,1,3,4,29.758938,-95.367697,64.9,64.9
Senior Data Analyst,120000,"Louisville, KY",0,Medium,Jr,Contract,"AWS ,  , SQL",1,2,3,6,38.254238,-85.759407,70.0,70.0
Data Analyst,120000,"Albuquerque, NM",False,Large,Mi,Temporary,"SQL, Power BI",2,3,2,4,35.084103,-106.650985,63.4,63.4
Data Analytics Specialist,8090000,"Fort Collins, CO",No,Small,Jr,Full-time,"R , Python , Azure , Power BI , SQL",1,0,6,2,40.587178,-105.077011,66.1,66.1
Data Analyst,65000,"Fort Collins, CO",1,Startup,Jr,Temporary,"Power BI, AWS, Azure, SQL, Excel",1,1,2,4,40.587178,-105.077011,66.1,66.1
Data Analyst,14000000,"Santa Fe, NM",Hybrid,Huge,None,Part-time,"Azure, AWS",0,4,5,4,35.68761,-105.938456,67.0,67.0
Senior Data Analyst,95000,"Nashville, TN",False,Unknown,Jr,Full-time,,1,0,6,6,36.162277,-86.774298,74.0,74.0
BI Analyst,95000,"Atlanta, GA",True,Medium,Jr,Contract,"AWS, , Excel, R, Power BI",1,2,3,3,33.754466,-84.389815,76.8,76.8
Senior Data Analyst,90000,"Chicago, IL",0,Startup,Sr,Part-time,"AWS,R,Azure,SQL",3,1,5,6,41.875562,-87.624421,75.5,75.5
Junior Data Analyst,70000,"Huntsville, AL",False,Unknown,Jr,Part-time,"Tableau, , SQL",1,0,5,1,34.729847,-86.585901,60.5,60.5
Data Analytics Specialist,65000,"Denver, CO",Yes,Startup,Pr,Temporary,"AWS , Power BI , SQL , Excel ,",4,1,2,2,39.739236,-104.984862,78.7,78.7
Junior Data Analyst,14000000,"Fargo, ND",Hybrid,Startup,Sr,Regular,"Excel, , Python, Azure, SQL",3,1,4,1,46.877229,-96.789821,58.0,58.0
Product Data Analyst,95000,"Orlando, FL",Partial,Startup,Jr,Contract,"AWS , SQL , Power BI , Tableau , Excel",1,1,3,3,28.542122,-81.379045,72.2,72.2
Marketing Data Analyst,14000000,"Phoenix, AZ",Yes,Huge,Mi,Contract,"Power BI , Google Cloud",2,4,3,3,33.448437,-112.074141,76.1,76.1
Marketing Data Analyst,90000,"Fort Collins, CO",No,Large,Jr,Part-time,"Google Cloud, Power BI, Azure, AWS",1,3,5,3,40.587178,-105.077011,66.1,66.1
BI Analyst,14000000,"Norfolk, VA",No,Unknown,Mi,Part-time,"Power BI, Python, SQL, R",2,0,5,3,36.84937,-76.289954,,2.0
Data Analyst,50000,"Louisville, KY",Temporarily Remote,Startup,Jr,Contract,"Power BI, Google Cloud, Azure, Excel, SQL",1,1,3,4,38.254238,-85.759407,70.0,70.0
Marketing Data Analyst,90000,"Atlanta, GA",0,Large,None,Contract,"Python, Azure, Tableau, SQL",0,3,3,3,33.754466,-84.389815,76.8,76.8
Marketing Data Analyst,95000,"New York, NY",False,Startup,Mi,Freelance,"AWS,R,Python,Excel",2,1,1,3,40.712728,-74.006015,100.0,100.0
Senior Data Analyst,65000,"Santa Fe, NM",0,Medium,Jr,Full-time,"Excel, Python, Google Cloud, Power BI",1,2,6,6,35.68761,-105.938456,67.0,67.0
Product Data Analyst,70000,"Houston, TX",Hybrid,Large,Sr,Temporary,"Excel, Azure",3,3,2,3,29.758938,-95.367697,64.9,64.9
Junior Data Analyst,65000,"Norfolk, VA",True,Small,Sr,Part-time,"Tableau, Power BI, Excel, R, Azure",3,0,5,1,36.84937,-76.289954,,2.0
Data Analyst II,95000,"Huntsville, AL",Partial,Large,Pr,Temporary,", Google Cloud, Tableau, AWS",4,3,2,5,34.729847,-86.585901,60.5,60.5
Data Analyst,120000,"Huntsville, AL",Hybrid,Startup,Mi,Temporary,"Excel, Python",2,1,2,4,34.729847,-86.585901,60.5,60.5
Marketing Data Analyst,50000,"Detroit, MI",Temporarily Remote,Medium,Sr,Regular,"Power BI,Python,Azure",3,2,4,3,42.331551,-83.04664,68.1,68.1
Junior Data Analyst,95000,"Fort Collins, CO",No,Medium,Jr,Regular,"Python, R, Azure",1,2,4,1,40.587178,-105.077011,66.1,66.1
Senior Data Analyst,65000,"Salt Lake City, UT",True,Startup,Sr,Full-time,"R, Google Cloud, AWS,",3,1,6,6,40.75962,-111.886797,65.7,65.7
Junior Data Analyst,8090000,"New York, NY",Yes,Large,Sr,Full-time,"R,Power BI,Python,AWS",3,3,6,1,40.712728,-74.006015,100.0,100.0
Data Analyst,110000,"Dallas, TX",Hybrid,Large,Jr,Contract,"Excel,AWS",1,3,3,4,32.776272,-96.796856,75.0,75.0
Product Data Analyst,65000,"Albuquerque, NM",True,Startup,Sr,Regular,"Excel, SQL, AWS,",3,1,4,3,35.084103,-106.650985,63.4,63.4
BI Analyst,65000,"Columbus, OH",0,Huge,None,Full-time,", Python , SQL , Google Cloud , R",0,4,6,3,39.96226,-83.000707,73.5,73.5
Product Data Analyst,8090000,"Jackson, MS",Partial,Large,Jr,Full-time,"Excel, Python, AWS, Power BI",1,3,6,3,32.299869,-90.183041,68.0,68.0
Junior Data Analyst,95000,"Louisville, KY",No,Huge,Jr,Regular,"Excel,Python,Google Cloud",1,4,4,1,38.254238,-85.759407,70.0,70.0
Junior Data Analyst,90000,"Austin, TX",No,Huge,Sr,Full-time,"SQL,",3,4,6,1,30.271129,-97.7437,71.1,71.1
Data Analyst II,70000,"Nashville, TN",False,Startup,Jr,Temporary,"Google Cloud, Excel, Azure, Power BI",1,1,2,5,36.162277,-86.774298,74.0,74.0
Senior Data Analyst,110000,"Indianapolis, IN",No,Large,Jr,Contract,"Excel , SQL , Azure",1,3,3,6,39.768333,-86.15835,69.7,69.7
Data Analytics Specialist,14000000,"Denver, CO",No,Unknown,Jr,Full-time,"Python, Excel, R, SQL, Azure",1,0,6,2,39.739236,-104.984862,78.7,78.7
Data Analyst,95000,"Louisville, KY",False,Small,Mi,Contract,"R, Azure",2,0,3,4,38.254238,-85.759407,70.0,70.0
Product Data Analyst,70000,"Salt Lake City, UT",No,Startup,Sr,Full-time,"SQL, AWS, , Excel, Power BI",3,1,6,3,40.75962,-111.886797,65.7,65.7
Senior Data Analyst,70000,"New Orleans, LA",1,Small,Jr,Full-time,"Power BI,SQL,AWS",1,0,6,6,29.956142,-90.073393,77.8,77.8
Product Data Analyst,65000,"Phoenix, AZ",Yes,Medium,Pr,Contract,"Google Cloud , AWS , R , SQL",4,2,3,3,33.448437,-112.074141,76.1,76.1
Product Data Analyst,65000,"Chicago, IL",True,Large,Jr,Contract,"Azure,",1,3,3,3,41.875562,-87.624421,75.5,75.5
Data Analyst,90000,"Santa Fe, NM",Partial,Large,Pr,Full-time,"Tableau,SQL,Python,",4,3,6,4,35.68761,-105.938456,67.0,67.0
Data Analyst,50000,"Louisville, KY",Partial,Small,Mi,Regular,"Tableau,Azure,Google Cloud",2,0,4,4,38.254238,-85.759407,70.0,70.0
Data Analyst,90000,"Dallas, TX",No,Unknown,None,Freelance,"R , AWS , Tableau , SQL , Python",0,0,1,4,32.776272,-96.796856,75.0,75.0
Junior Data Analyst,90000,"Santa Fe, NM",Yes,Medium,Jr,Regular,"SQL,Power BI,Google Cloud,AWS,Azure",1,2,4,1,35.68761,-105.938456,67.0,67.0
Senior Data Analyst,65000,"Phoenix, AZ",Yes,Startup,Sr,Full-time,"Power BI,Azure",3,1,6,6,33.448437,-112.074141,76.1,76.1
Data Analyst,65000,"Dallas, TX",Yes,Medium,Pr,Temporary,"Azure, Excel, Power BI",4,2,2,4,32.776272,-96.796856,75.0,75.0
Data Analyst,14000000,"Norfolk, VA",Temporarily Remote,Large,Jr,Full-time,"AWS,Google Cloud",1,3,6,4,36.84937,-76.289954,,2.0
Data Analyst,120000,"Huntsville, AL",Yes,Large,Jr,Regular,"Tableau, Excel, AWS,",1,3,4,4,34.729847,-86.585901,60.5,60.5
BI Analyst,70000,"Oklahoma City, OK",0,Large,Pr,Contract,"Azure, AWS, R, Tableau, Google Cloud",4,3,3,3,35.472989,-97.517054,70.0,70.0
Senior Data Analyst,50000,"Houston, TX",Temporarily Remote,Startup,None,Full-time,"Azure,Excel,Power BI",0,1,6,6,29.758938,-95.367697,64.9,64.9
Senior Data Analyst,95000,"Denver, CO",Partial,Startup,Jr,Regular,"Azure, , R, Tableau, Power BI",1,1,4,6,39.739236,-104.984862,78.7,78.7
Junior Data Analyst,70000,"Fargo, ND",1,Small,Pr,Regular,"Google Cloud, Power BI, Azure",4,0,4,1,46.877229,-96.789821,58.0,58.0
Data Analyst,95000,"Oklahoma City, OK",0,Large,Mi,Contract,"Excel, Python, Tableau,",2,3,3,4,35.472989,-97.517054,70.0,70.0
Data Analyst,70000,"Oklahoma City, OK",1,Unknown,Jr,Regular,"AWS, Google Cloud, R",1,0,4,4,35.472989,-97.517054,70.0,70.0
Data Analyst,65000,"Dallas, TX",1,Large,Jr,Contract,"AWS, Power BI, R, Python, Excel",1,3,3,4,32.776272,-96.796856,75.0,75.0
Data Analyst II,110000,"Las Vegas, NV",True,Startup,Mi,Temporary,"R,AWS",2,1,2,5,36.167426,-115.148413,71.3,71.3
Senior Data Analyst,70000,"Orlando, FL",0,Huge,Mi,Freelance,"SQL,Python,AWS",2,4,1,6,28.542122,-81.379045,72.2,72.2
BI Analyst,14000000,"Louisville, KY",0,Huge,None,Contract,", Google Cloud, Excel, Python",0,4,3,3,38.254238,-85.759407,70.0,70.0
Data Analyst II,90000,"Fort Collins, CO",Yes,Large,Jr,Part-time,"Power BI, Excel, Google Cloud",1,3,5,5,40.587178,-105.077011,66.1,66.1
Data Analyst,70000,"Dallas, TX",1,Startup,Sr,Full-time,,3,1,6,4,32.776272,-96.796856,75.0,75.0
Senior Data Analyst,65000,"New York, NY",1,Unknown,None,Part-time,"AWS , SQL , Python ,",0,0,5,6,40.712728,-74.006015,100.0,100.0
Data Analyst,50000,"Dallas, TX",No,Large,Mi,Freelance,"SQL, Tableau, Azure, Excel",2,3,1,4,32.776272,-96.796856,75.0,75.0
Product Data Analyst,50000,"Houston, TX",Yes,Large,Jr,Full-time,"Tableau, Google Cloud, , Excel",1,3,6,3,29.758938,-95.367697,64.9,64.9
Data Analyst,65000,"Albuquerque, NM",Partial,Medium,None,Part-time,"Python , R , Azure , Excel , AWS",0,2,5,4,35.084103,-106.650985,63.4,63.4
Senior Data Analyst,65000,"Louisville, KY",0,Small,Jr,Full-time,"AWS , SQL ,",1,0,6,6,38.254238,-85.759407,70.0,70.0
Data Analyst,8090000,"Oklahoma City, OK",Hybrid,Startup,Pr,Freelance,"Excel,Google Cloud,SQL,R",4,1,1,4,35.472989,-97.517054,70.0,70.0
Junior Data Analyst,70000,"Indianapolis, IN",Yes,Small,None,Full-time,", Python, Azure, Power BI",0,0,6,1,39.768333,-86.15835,69.7,69.7
Data Analyst,70000,"Chicago, IL",No,Startup,Jr,Contract,"AWS, Google Cloud, Excel,",1,1,3,4,41.875562,-87.624421,75.5,75.5
Data Analyst,95000,"Orlando, FL",Temporarily Remote,Small,Jr,Full-time,,1,0,6,4,28.542122,-81.379045,72.2,72.2
